Company Name,Google Maps URL,Description,Website,stripped_website,Column 1,Phone,Address,Rating,Reviews Count,found contact already [y/n],Company Name,Website,Website Status,Address,Country,Person Linkedin,Title,First Name,Last Name,Email,Company Generic Emails,Company Email Source,Email Source,Mailtester,Personal Phone Number,Company Phone Number,Phone Source,Remarks
Lucky Panda,https://www.google.com/maps/place/?q=place_id:ChIJVyvte_Kr9YgRL68W47Z-LD0,,http://www.luckypandaga.com/,luckypandaga.com,1,+1 678-418-1005,"2079 S Hairston Rd Suite C, Decatur, GA 30035, USA",4.2,331,No,Lucky Panda,luckypandaga.com,Duplicate Company,"2079 S Hairston Rd Suite C, Decatur, GA 30035, United States",United States,,,,,,,,,Duplicate Company,,1 678-418-1005,,
TOUCHDOWN WINGS,https://www.google.com/maps/place/?q=place_id:ChIJESD7Juir9YgR8xhD4bo5t3o,,https://www.touchdownwingsshairstonrd.com/,touchdownwingsshairstonrd.com,1,+1 770-323-5011,"2079 S Hairston Rd, Decatur, GA 30035, USA",4.2,291,No,Touchdown Wings,touchdownwingsshairstonrd.com,Duplicate Company,"2079 S Hairston Rd, Decatur, GA 30035, United States",United States,,,,,,,,,Duplicate Company,,1 770-323-5011,,
Cami’s,https://www.google.com/maps/place/?q=place_id:ChIJA9Iv9yer9YgR58yuNNy1l-s,,,,,+1 678-691-5198,"5631 Covington Hwy A, Decatur, GA 30035, USA",4.8,175,No,Cami’s,,Web Not Found,"5631 Covington Hwy Suite A Decatur, GA 30035, United States",United States,,,,,N/A,N/A,,,Not Found,N/A,1 678-691-5198,,
Dellia Jerk Palace,https://www.google.com/maps/place/?q=place_id:ChIJG7jiTPKr9YgR6kcXjuXLyMg,,,,,+1 678-203-2207,"5412 Covington Hwy, Decatur, GA 30035, USA",4.2,277,No,Dellia Jerk Palace,,Web Not Found,"5412 Covington Hwy Decatur, GA 30035, United States",United States,,,,,N/A,N/A,,,Not Found,N/A,1 678-203-2207,,
1804 Kitchen (Haitian Restaurant),https://www.google.com/maps/place/?q=place_id:ChIJtbeRWQCp9YgRsVFuG1GnsEE,,,,,,"7607 Treehills Pkwy, Stone Mountain, GA 30088, USA",5,4,No,1804 Kitchen,1804kitchen.com,Web Working,"7607 Treehills Pkwy Stone Mountain, GA 30088, United States",United States,,,,,N/A,N/A,,,Not Found,N/A,N/A,,
Dream Palace Cuisine,https://www.google.com/maps/place/?q=place_id:ChIJLyTVlOip9YgRzYkSVN21ZZk,,,,,+1 404-954-1794,"Treehills Pkwy, Stone Mountain, GA 30088, USA",5,1,No,Dream Palace Cuisine,,Web Not Found,"Treehills Pkwy, Stone Mountain, GA 30088, United States",United States,,,,,N/A,N/A,,,Not Found,N/A,1 404-954-1794,,
2 Sistas Cookin,https://www.google.com/maps/place/?q=place_id:ChIJ516GNfKr9YgR9rXdD6SZ71M,,,,,,"Redan, GA 30035, USA",,,No,2 Sistas Cookin,,Web Not Found,"Redan, GA 30035, United States",United States,,,,,N/A,N/A,,,Not Found,N/A,N/A,,
Ms Ella's Kitchen,https://www.google.com/maps/place/?q=place_id:ChIJ__8TesGr9YgRa72OIrC2DpQ,,https://www.msellaskitchen.com/contact,msellaskitchen.com,1,+1 404-979-0280,"5021 Covington Hwy, Decatur, GA 30035, USA",,,No,Ms Ella's Kitchen,msellaskitchen.com,Web Working,"5464 Rockbridge RD Stone Mountain, GA 30088, United States",United States,,Owner,Alan,Lindsey,N/A,msellaskitchen2018@gmail.com,https://www.msellaskitchen.com/contact,,Valid Email,N/A,1 404-979-0280,,
Gud Eatz,https://www.google.com/maps/place/?q=place_id:ChIJAdQFBQCr9YgRdNjDwueu3XU,,,,,+1 770-873-6229,"1783 Big Valley Ln, Stone Mountain, GA 30083, USA",5,1,No,Gud Eatz,,Web Not Found,"1783 Big Valley Ln, Stone Mountain, GA 30083, United States",United States,,,,,N/A,N/A,,,Not Found,N/A,1 770-873-6229,,
Dessert Be4ore Dinner,https://www.google.com/maps/place/?q=place_id:ChIJyyOeyMet9YgRImMfrFU28JQ,,,,,+1 678-334-9688,"2051 Kimber Trail, Stone Mountain, GA 30088, USA",,,No,Dessert Be4ore Dinner,,Web Not Found,"2051 Kimber Trail, Stone Mountain, GA 30088, United States",United States,,,,,N/A,N/A,,,Not Found,N/A,1 678-334-9688,,
Golden Krust Caribbean Restaurant,https://www.google.com/maps/place/?q=place_id:ChIJ25VTjVqp9YgRFE8uvz5cyF0,"Island-themed counter-serve chain offering Jamaican beef patties, jerk chicken & curry dishes.",https://locations.goldenkrust.com/ll/US/GA/Stone-Mountain/1267-South-Hairston-Road,locations.goldenkrust.com,8,+1 770-323-4848,"1267 S Hairston Rd, Stone Mountain, GA 30088, USA",4,1488,No,Golden Krust Caribbean Restaurant,goldenkrust.com,Duplicate Company,"1267 S Hairston Rd, Stone Mountain, GA 30088, United States",United States,,,,,,,,,Duplicate Company,,1 770-323-4848,,
Taste of Jamaica,https://www.google.com/maps/place/?q=place_id:ChIJdyDZmGqs9YgROgdCR7L6CY0,,https://tojatl.com/,tojatl.com,1,+1 404-996-6901,"1175A S Hairston Rd, Stone Mountain, GA 30088, USA",3.8,539,No,Taste of Jamaica,tojatl.com,Web Working,"1175a South Hairston Road, Stone Mountain, GA 30088, United States",United States,,,,,N/A,tony839@tojatl.com,https://tojatl.com/,,Valid Email,N/A,1 404-996-6901,,
Lupita’s Kitchen Authentic Mexican,https://www.google.com/maps/place/?q=place_id:ChIJKbONWw-p9YgRFrBOWm7UbwA,,https://lupitas-kitchen-website.square.site/,lupitas-kitchen-website.square.site,1,+1 470-549-4860,"4830 A Redan Rd, Stone Mountain, GA 30088, USA",4.5,460,No,Lupita’s Kitchen Authentic Mexican,lupitas-kitchen-website.square.site,Web Working,"4830 Redan Rd, Suite A.Stone Mountain, Georgia 30088, United States",United States,,,,,N/A,lupitaskitchenmexican@gmail.com,https://lupitas-kitchen-website.square.site/,,Valid Email,N/A,1 470-549-4860,,
F1F4 Pizza Bar,https://www.google.com/maps/place/?q=place_id:ChIJqecdVyOp9YgRDQMyq5oAjjA,,http://www.f1f4pizzabar.com/,f1f4pizzabar.com,1,+1 404-205-5795,"4144 Redan Rd # 106, Stone Mountain, GA 30083, USA",4.5,182,No,F1F4 Pizza Bar,f1f4pizzabar.com,Web Working,"4144 Redan Rd # 106, Stone Mountain, GA 30083, United States",United States,,,,,N/A,N/A,https://www.f1f4pizzabar.com/contact/,,Not Found,N/A,1 404-205-5795,,
Taqueria Fiesta,https://www.google.com/maps/place/?q=place_id:ChIJJztEWSap9YgRU_7NouZ87Gs,,https://www.facebook.com/profile.php?id=61555651469822&mibextid=LQQJ4d,facebook.com,108,+1 404-345-5630,"4794 Redan Rd, Stone Mountain, GA 30088, USA",4.5,60,No,Taqueria Fiesta,,Web Not Found,"4794 Redan Rd, Stone Mountain, GA 30088, United States",United States,,,,,N/A,N/A,,,Not Found,N/A,1 404-345-5630,,
Bruster's Real Ice Cream,https://www.google.com/maps/place/?q=place_id:ChIJOwlB3E-p9YgRVg0f1v9iYMA,Counter-serve chain where all of the ice cream selections are made fresh on-site every day.,https://brusters.com/locations/redanroad/190,brusters.com,3,+1 404-228-2054,"4844 Redan Rd, Stone Mountain, GA 30088, USA",4,246,Yes,,,Skip,,,,,,,,,,,Skip,,,,
Los Arcos Mexican Restaurant,https://www.google.com/maps/place/?q=place_id:ChIJE5I2XEWp9YgRryAkxXVkNWY,"Comfy selection dishing out a lineup of familiar Mexican fare, plus beer & margaritas.",https://losarcosmexicanrestaurantga.com/,losarcosmexicanrestaurantga.com,1,+1 404-292-0752,"1171 S Hairston Rd, Stone Mountain, GA 30088, USA",3.6,1451,No,Los Arcos Mexican Restaurant,losarcosmexicanrestaurantga.com,Web Working,"1171 S Hairston Rd, Stone Mountain, GA 30088, United States",United States,,,,,N/A,N/A,,,Not Found,N/A,1 678-940-8197,,
King’s Southern Delight,https://www.google.com/maps/place/?q=place_id:ChIJE1720U-p9YgRB13UUTr352c,"Unassuming cafe dispensing soul food classics like BBQ ribs, fried chicken & mac ’n’ cheese.",,,,+1 404-501-0182,"4958 Redan Rd, Stone Mountain, GA 30088, USA",4.1,1493,No,King’s Southern Delight,,Web Not Found,"4958 Redan Rd, Stone Mountain, GA 30088, United States",United States,,,,,N/A,N/A,,,Not Found,N/A,1 404-501-0182,,
WNB Factory - Wings & Burger,https://www.google.com/maps/place/?q=place_id:ChIJL50AEVCp9YgRt4IiiXZ9eHg,,https://www.wnbfactory.com/locations/ga/stone-mountain/1230-s-hairston-rd,wnbfactory.com,4,+1 404-565-0291,"1230 S Hairston Rd Suite #2, Stone Mountain, GA 30088, USA",4.1,314,No,WNB Factory,wnbfactory.com,Duplicate Company,"1230 S Hairston Rd Suite #2, Stone Mountain, GA 30088, United States",United States,,,,,,,,,Duplicate Company,,1 404-565-0291,,
Doos Seafood @ Stone Mountain,https://www.google.com/maps/place/?q=place_id:ChIJtVPHsFqp9YgRMaIBjF85tis,,,,,+1 770-457-3667,"1215 S Hairston Rd, Stone Mountain, GA 30088, USA",4.2,977,No,Doos Seafood - Stone Mountain,,Web Not Found,"1215 S Hairston Rd, Stone Mountain, GA 30088, United States",United States,,,,,N/A,N/A,,,Not Found,N/A,1 770-457-3667,,
Banana Tree,https://www.google.com/maps/place/?q=place_id:ChIJ--1m2U-p9YgRGoo7DvaWMkE,,,,,+1 404-296-1475,"4885 Redan Rd, Stone Mountain, GA 30088, USA",4.4,520,No,Banana Tree,,Web Not Found,"4885 Redan Rd, Stone Mountain, GA 30088, United States",United States,,,,,N/A,N/A,,,Not Found,N/A,1 404-296-1475,,
A1 Wings,https://www.google.com/maps/place/?q=place_id:ChIJb-irFlCp9YgRSuUXC6kGaWQ,,https://www.a1wings.com/,a1wings.com,1,+1 404-292-4455,"1234 S Hairston Rd #20B, Stone Mountain, GA 30088, USA",3.6,227,No,A1 Wings,a1wings.com,Web Working,"1234 S Hairston Rd #20B, Stone Mountain, GA 30088, United States",United States,,,,,N/A,N/A,,,Not Found,N/A,1 404-292-4455,,
Imperial Of China,https://www.google.com/maps/place/?q=place_id:ChIJNxsjDMWr9YgRu5gExC6pSz4,Traditional Chinese dishes including combination platters & kids' meals served in a simple setting.,https://www.imperialofchina.com/,imperialofchina.com,1,+1 404-284-8811,"30083, United States, Georgia, Stone Mountain, Redan Rd, #105",3.9,454,No,Imperial Of China,imperialofchina.com,Web Working,"3963 Redan Rd, Stone Mountain, Georgia 30083, United States",United States,,,,,N/A,N/A,,,Not Found,N/A,1 404-284-8811,,
Madina Restaurant,https://www.google.com/maps/place/?q=place_id:ChIJHeXNNPyo9YgRTLIKBHzAD3c,Simple eatery located in the Stonemont Village Shopping Center serving classic East African food.,,,,+1 404-499-2785,"5291 Memorial Dr, Stone Mountain, GA 30083, USA",4.5,567,No,Madina Restaurant,,Web Not Found,"5291 Memorial Dr, Stone Mountain, GA 30083, United States",United States,,,,,N/A,N/A,,,Not Found,N/A,1 404-499-2785,,
Royal Caribbean Bakery,https://www.google.com/maps/place/?q=place_id:ChIJRZziJKmp9YgRUJBJaAxv2r0,"No-frills local bakery carrying a big selection of traditional Jamaican grub, desserts & more.",,,,+1 404-299-7714,"4859 Memorial Dr A, Stone Mountain, GA 30083, USA",4.4,809,No,Royal Caribbean Bakery,,Web Not Found,"4859 Memorial Dr A, Stone Mountain, GA 30083, United States",United States,,,,,N/A,N/A,,,Not Found,N/A,1 404-299-7714,,
Ledet Ethiopian Restaurant,https://www.google.com/maps/place/?q=place_id:ChIJCaw7hnup9YgRQrn_BwEWBH4,,https://www.ledetethiopianrestaurant.com/,ledetethiopianrestaurant.com,1,+1 404-297-1974,"4975 Memorial Dr, Stone Mountain, GA 30083, USA",4.3,281,No,Ledet Ethiopian Restaurant,ledetethiopianrestaurant.com,Web Working,"4975 Memorial Dr, Stone Mountain, GA 30083, United States",United States,,,,,N/A,letstalk@ledetethiopianrestaurant.com,https://www.ledetethiopianrestaurant.com/contact/,,Valid Email,N/A,1 404-297-1974,,
Meskel ethiopian restaurant,https://www.google.com/maps/place/?q=place_id:ChIJL_YYeaqp9YgRlXdDduxldQY,,https://www.meskelethiopianrestaurant.com/,meskelethiopianrestaurant.com,1,+1 404-952-0653,"5030 Memorial Dr, Stone Mountain, GA 30083, USA",3.9,447,No,Meskel ethiopian restaurant,meskelethiopianrestaurant.com,Web Working,"5030 Memorial Dr, Stone Mountain, GA 30083, United States",United States,https://www.linkedin.com/in/amen-dejene-bekele-8252052b8/,Owner,Amen,Bekele,N/A,N/A,,,Not Found,N/A,1 404-952-0653,,
Ole Restaurant & Lounge,https://www.google.com/maps/place/?q=place_id:ChIJfUSYh-Oo9YgRHLpKTQvALpU,"Convivial locale with a dance floor offering homestyle Haitian dinners, DJs & hookahs.",https://olerestaurantandlounge.com/,olerestaurantandlounge.com,1,+1 404-294-5600,"5481 Memorial Dr, Stone Mountain, GA 30083, USA",4.1,681,No,Ole Restaurant & Lounge,olerestaurantandlounge.com,Web Working,"5481 Memorial Dr, Stone Mountain, GA 30083, United States",United States,,Owner,Sincere,Mauril,N/A,N/A,,,Not Found,N/A,1 404-294-5600,,
Halal Pizza and cafe,https://www.google.com/maps/place/?q=place_id:ChIJnzGTHa-p9YgR61wugRmJ_mk,"Humble counter-serve eatery offering a variety of Halal food, including pizza & other hot mains.",https://www.halalpizzacafe.com/,halalpizzacafe.com,1,+1 404-499-9067,"420 N Indian Creek Dr, Clarkston, GA 30021, USA",4.2,693,No,Halal Pizza and cafe,halalpizzacafe.com,Web Working,"420 N Indian Creek Dr, Clarkston, GA 30021, United States",United States,,,,,N/A,N/A,,,Not Found,N/A,1 404-499-9067,,
Juci Jerk,https://www.google.com/maps/place/?q=place_id:ChIJiYPL9uOo9YgRLGOPp0Qz2iA,,https://juci-jerk.shop/,juci-jerk.shop,1,+1 404-508-2140,"5503 Memorial Dr, Stone Mountain, GA 30083, USA",4.4,1249,No,Juci Jerk,juci-jerk.menu-world.com,Web Working,"5503 Memorial Dr, Stone Mountain, GA 30083, United States",United States,,,,,N/A,N/A,,,Not Found,N/A,1 404-508-2140,,
Dijla Cafe & Lounge,https://www.google.com/maps/place/?q=place_id:ChIJVWfvp7Cp9YgRSjtg4Dz6Glo,"Kebabs, falafel & other familiar Middle Eastern fare served in a moody space with a hookah lounge.",http://www.dijlacafe.com/,dijlacafe.com,1,+1 404-481-5977,"3711 N Decatur Rd #116, Decatur, GA 30032, USA",4.2,512,No,Dijla Cafe,dijlacafe.com,Web Working,"3711 North Decatur Suite 116, Decatur, GA 30032, United States",United States,,Owner,Ali,Sahib,N/A,cafedijla@gmail.com,https://www.facebook.com/dijlacafeatl/,,Valid Email,N/A,1 404-481-5977,,
Maleda Market,https://www.google.com/maps/place/?q=place_id:ChIJVVWh066p9YgRLUlekyLyyUc,,https://novacloudskills.net/,novacloudskills.net,1,+1 678-949-9822,"4856 Memorial Dr, Stone Mountain, GA 30083, USA",4.6,145,No,Maleda Market,novacloudskills.net,Web Working,"4856 Memorial Dr, Stone Mountain, GA 30083, United States",United States,,,,,N/A,N/A,https://novacloudskills.net/contact,,Not Found,N/A,1 678-949-9822,,
Nostalgia Kitchen + Cocktails,https://www.google.com/maps/place/?q=place_id:ChIJcwB2oNqp9YgRLwgzyN66UD4,,https://www.nostalgiarestaurants.com/,nostalgiarestaurants.com,1,+1 404-228-1214,"5469 Memorial Dr, Stone Mountain, GA 30083, USA",4.6,584,No,Nostalgia Kitchen + Cocktails,nostalgiarestaurants.com,Web Working,"5469 Memorial Dr, Stone Mountain, GA 30083, United States",United States,,Owner,Phillip,Edwards,N/A,info@nostalgiarestaurants.com,https://www.facebook.com/profile.php?id=61551376470527,,Valid Email,N/A,1 404-228-1214,,
Tolex African Grill,https://www.google.com/maps/place/?q=place_id:ChIJBf7v9qip9YgR88mhvLD550w,"Casual African eatery in a strip mall showcasing Nigerian specialties in a cozy, contemporary space.",https://www.tolexafricangrill.com/,tolexafricangrill.com,1,+1 470-428-2416,"3965 Rockbridge Rd SW, Stone Mountain, GA 30083, USA",4.3,838,No,Tolex African Grill,tolexafricangrill.com,Web Working,"3965 Rockbridge Rd SW, Stone Mountain, GA 30083, United States",United States,https://www.linkedin.com/in/toyin-ogunleye-a9a623300/,CEO,Toyin,Ogunleye,N/A,tolexafricangrill@gmail.com,https://www.tolexafricangrill.com/contact-4,,Valid Email,N/A,1 470-428-2416,,
King Seafood Market,https://www.google.com/maps/place/?q=place_id:ChIJH6XZbACp9YgRiRMI1_GpvL4,Down-home fish & shellfish market known for steamed or fried seafood by the pound.,,,,+1 404-297-0408,"5068 Memorial Dr, Stone Mountain, GA 30083, USA",4.4,1290,No,King Seafood Market,,Web Not Found,"5068 Memorial Dr, Stone Mountain, GA 30083, United States",United States,,,,,N/A,N/A,,,Not Found,N/A,1 404-297-0408,,
Strokers,https://www.google.com/maps/place/?q=place_id:ChIJaaxH_WOo9YgRJ4V_mQr7lUE,,https://www.strokersclub.com/,strokersclub.com,1,+1 770-270-0350,"1353 Brockett Rd, Clarkston, GA 30021, USA",3.5,197,No,Strokers Club,strokersclub.com,Web Working,"1353 Brockett Rd, Clarkston, GA 30021, United States",United States,https://www.linkedin.com/in/terri-fischer-4361b018/,Owner,Terri,Fischer,terri.fischer@strokersclub.com,N/A,,Apollo,Valid Email,1 770-270-0350,1 770-270-0350,RocketReach,
Talar's Market,https://www.google.com/maps/place/?q=place_id:ChIJLU9bACKo9YgRKuSGHDK4S1g,,,,,+1 404-205-5064,"2495 Lawrenceville Hwy, Decatur, GA 30033, USA",4.6,166,No,Talar's Market,,Web Not Found,"2495 Lawrenceville Hwy, Decatur, GA 30033, United States",United States,,,,,N/A,N/A,,,Not Found,N/A,1 404-205-5064,,
Bojangles,https://www.google.com/maps/place/?q=place_id:ChIJvfoKeXeo9YgR5KqAtxCrlAI,"Southern-inspired fast-food chain known for fried chicken & biscuit, plus signature sides.",https://locations.bojangles.com/ga/tucker/3336-lawrenceville-hwy.html,locations.bojangles.com,5,+1 770-934-5455,"3336 Lawrenceville Hwy, Tucker, GA 30084, USA",3.6,1743,No,Bojangles,bojangles.com,Duplicate Company,"3336 Lawrenceville Hwy, Tucker, GA 30084, United States",United States,,,,,,,,,Duplicate Company,,1 770-934-5455,,
Kathmandu Kitchen & Grill,https://www.google.com/maps/place/?q=place_id:ChIJ3QrxNUSo9YgRs-IgP5PZbX4,"Humble, booth-lined restaurant in a strip mall offering South Asian dishes plus a full bar.",,,,+1 678-732-3449,"Clarkston Village Shopping Center, 926 Montreal Rd E, Clarkston, GA 30021, USA",4.2,692,No,Kathmandu Kitchen & Grill,,Web Not Found,"Clarkston Village Shopping Center, 926 Montreal Rd E, Clarkston, GA 30021, United States",United States,,,,,N/A,N/A,,,Not Found,N/A,1 678-732-3449,,
Brockett Pub House & Grill,https://www.google.com/maps/place/?q=place_id:ChIJzf_mkGCo9YgRZRAwAQlxChM,"A casual spot offering a wide selection of craft beers & updated pub fare, plus sports & trivia.",http://www.brockettpub.com/,brockettpub.com,1,+1 770-938-1080,"4522 E Ponce de Leon Ave, Clarkston, GA 30021, USA",4.6,1036,No,Brockett Pub House & Grill,brockettpub.com,Web Working,"4522 East Ponce de Leon Ave. Clarkston, GA 30021, United States",United States,https://www.linkedin.com/in/john-gagne-75795497/,Owner,John,Gagne,N/A,brockettpub@bellsouth.com,https://www.brockettpub.com/,,Valid Email,1 404-717-1573,1 770-938-1080,RocketReach,
Food to Go,https://www.google.com/maps/place/?q=place_id:ChIJaaxH_WOo9YgRNnGGvTlBeDc,"Breakfast-lunch-dinner joint in a shopping center dishing up steaks, burgers, soups and sandwiches.",http://www.foodtogoinc.com/,foodtogoinc.com,1,+1 770-908-0627,"1353 Brockett Rd suite g, Clarkston, GA 30021, USA",4.1,307,No,Food to Go,foodtogoinc.com,Web Working,"1353 Brockett Rd suite g, Clarkston, GA 30021, United States",United States,,,,,N/A,N/A,,,Not Found,N/A,1 770-908-0627,,
Southern Seafood,https://www.google.com/maps/place/?q=place_id:ChIJ96hlphmo9YgR30FSL-8w1m0,"Straightforward roadside seafood market offering crawfish, shrimp, fish & crabs.",https://m.facebook.com/pages/category/Seafood-Restaurant/Southern-Seafood-113408508691608/,m.facebook.com,24,+1 770-414-9885,"2611 Lawrenceville Hwy, Decatur, GA 30033, USA",4.3,638,No,Southern Seafood,,Web Not Found,"2611 Lawrenceville Hwy, Decatur, GA 30033, United States",United States,,,,,N/A,N/A,,,Not Found,N/A,1 770-414-9885,,
Two Fish Myanmar Cuisine,https://www.google.com/maps/place/?q=place_id:ChIJOQ4-HQCp9YgRIfPftbmHjiQ,,https://www.facebook.com/100057520296296/photos/,facebook.com,108,+1 404-980-1643,"980 Rowland St suite 4130, Clarkston, GA 30021, USA",4.6,80,No,Two Fish Myanmar Cuisine,,Web Not Found,"980 Rowland St suite 4130, Clarkston, GA 30021, United States",United States,,,,,N/A,N/A,,,Not Found,N/A,1 404-980-1643,,
Al-Sultan Mediterranean food (Halal),https://www.google.com/maps/place/?q=place_id:ChIJJReXSWyp9YgRzJ6yH8mqi4A,,,,,+1 404-254-1298,"4214 E Ponce de Leon Ave, Clarkston, GA 30021, USA",4.6,121,No,Al-Sultan Mediterranean food (Halal),,Web Not Found,"4214 E Ponce de Leon Ave, Clarkston, GA 30021, United States",United States,,,,,N/A,N/A,,,Not Found,N/A,1 404-254-1298,,
Nepali Food Mart,https://www.google.com/maps/place/?q=place_id:ChIJPb8Le66p9YgRm6PtQfi_h-c,,,,,+1 404-549-2633,"4122 E Ponce de Leon Ave #10, Clarkston, GA 30021, USA",4.5,80,No,Nepali Food Mart,,Web Not Found,"4122 E Ponce de Leon Ave #10, Clarkston, GA 30021, United States",United States,,,,,N/A,N/A,,,Not Found,N/A,1 404-549-2633,,
Pea Ridge,https://www.google.com/maps/place/?q=place_id:ChIJ7R8xqBmo9YgRGc73tPyWJgk,"Classic Southern food with modern interpretations is served in a simple, contemporary dining room.",http://www.pearidgerestaurant.com/,pearidgerestaurant.com,1,+1 470-268-4051,"2607 Lawrenceville Hwy, Decatur, GA 30033, USA",4.5,758,No,Pea Ridge Restaurant,pearidgerestaurant.com,Web Working,"2607 Lawrenceville Hwy, Decatur, GA 30033, United States",United States,https://www.linkedin.com/in/john-peter-casey-90bab3253/,Owner,John,Casey,N/A,info@pearidgerestaurant.com,https://www.facebook.com/pearidgedecatur/?ref=page_internal,,Valid Email,N/A,1 470-268-4051,,
Merhaba Shawarma,https://www.google.com/maps/place/?q=place_id:ChIJTcASH0Wo9YgR2YGzNahT9cI,"Pitas & platters filled with meats, falafel & other Mediterranean staples in a casual setting.",,,,+1 404-228-2644,"4188 E Ponce de Leon Ave, Clarkston, GA 30021, USA",4.7,464,No,Merhaba Shawarma,,Web Not Found,"4188 E Ponce de Leon Ave, Clarkston, GA 30021, United States",United States,,,,,N/A,N/A,,,Not Found,N/A,1 404-228-2644,,
Biryani Point,https://www.google.com/maps/place/?q=place_id:ChIJmRvjqEWo9YgRUWyFbhElEwk,,https://www.biryanipointclarkston.com/,biryanipointclarkston.com,1,+1 404-298-2006,"3647 Market St, Clarkston, GA 30021, USA",3.9,157,No,Biryani Point,biryanipointclarkston.com,Web Working,"3647 Market St, Clarkston, GA 30021, United States",United States,,,,,N/A,N/A,,,Not Found,N/A,1 404-298-2006,,
Subway,https://www.google.com/maps/place/?q=place_id:ChIJpZyBUWGo9YgRbsPn11f6B5U,"Casual counter-serve chain for build-your-own sandwiches & salads, with health-conscious options.",http://www.subway.com/,subway.com,6,+1 470-767-8652,"1362 Brockett Rd, Clarkston, GA 30021, USA",3.7,228,No,Subway,subway.com,Duplicate Company,"1362 Brockett Rd, Clarkston, GA 30021, United States",United States,,,,,,,,,Duplicate Company,,1 470-767-8652,,
